City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
225,san carlos de bariloche,-41.1456,-71.3082,281.01,87,75,7.2,AR,1690650538
226,camacha,33.0833,-16.3333,298.83,61,40,4.63,PT,1690650690
227,dicabisagan,17.0818,122.4157,299.22,90,100,1.81,PH,1690650691
228,havoysund,70.9963,24.6622,283.28,95,100,5.3,NO,1690650691
229,nioro,13.35,-15.75,303.17,69,100,4.12,GM,1690650692
230,cabo san lucas,22.8909,-109.9124,306.21,68,40,3.6,MX,1690650422
231,kisanga,-7.4362,37.7034,298.26,58,79,1.96,TZ,1690650692
232,suluq,31.6682,20.2521,303.26,43,0,7.84,LY,1690650693
233,taoudenni,22.6783,-3.9836,319.52,6,5,7.54,ML,1690650693
234,leningradskiy,69.3833,178.4167,278.23,95,73,1.53,RU,1690650694
235,sitka,57.0531,-135.33,289.09,82,100,2.57,US,1690650474
236,bereznik,62.8551,42.7072,291.5,78,76,0.83,RU,1690650695
237,honghu,29.8206,113.4621,298.7,95,100,2.71,CN,1690650696
238,aragarcas,-15.8975,-52.2508,308.7,17,90,2.28,BR,1690650696
239,hasaki,35.7333,140.8333,299.43,92,5,4.91,JP,1690650697
240,kavieng,-2.5744,150.7967,300.45,76,82,1.54,PG,1690650697
241,tanout,14.9709,8.8879,310.59,23,26,1.43,NE,1690650698
242,matai,-8.3,31.5167,290.43,38,20,1.03,TZ,1690650698
243,nikolskoye,59.7035,30.7861,293.1,71,68,1.95,RU,1690650699
244,port-cartier,50.0334,-66.8654,296.21,50,37,5.75,CA,1690650699
245,namibe,-15.1961,12.1522,292.57,63,32,6.28,AO,1690650700
246,killybegs,54.6333,-8.45,288.99,85,54,10.62,IE,1690650701
247,veraval,20.9,70.3667,300.34,86,55,8.91,IN,1690650701
248,saint-pierre,-21.3393,55.4781,293.97,73,0,3.6,RE,1690650702
249,souillac,-20.5167,57.5167,296.36,73,75,5.14,MU,1690650708
250,carauari,-4.8828,-66.8958,310.3,22,99,2.64,BR,1690650708
251,urucui,-7.2294,-44.5561,310.75,23,9,2.82,BR,1690650709
252,luderitz,-26.6481,15.1594,285.98,71,6,8.52,NA,1690650709
253,sloboda,51.1421,40.3021,289.3,92,100,6.66,RU,1690650710
254,zhigansk,66.7697,123.3711,284.98,59,8,5.61,RU,1690650710
255,paracuru,-3.41,-39.0306,300.43,57,8,8.01,BR,1690650710
256,mexico,15.0646,120.7198,297.99,91,97,2.88,PH,1690650548
257,nishihara,26.1842,127.7558,300.75,83,75,5.14,JP,1690650711
258,saint-denis,48.9167,2.3333,298.42,80,75,5.14,FR,1690650711
259,bengkulu,-3.8004,102.2655,298.01,90,100,2.8,ID,1690650712
260,maceio,-9.6658,-35.7353,300.84,78,75,3.6,BR,1690650712
261,nybro,56.7446,15.9071,294.4,56,100,2.86,SE,1690650713
262,badou,7.5833,0.6,299.3,84,85,1.44,TG,1690650713
263,egvekinot,66.3167,-179.1667,280.36,99,100,2.12,RU,1690650714
264,ribeira grande,38.5167,-28.7,299.37,78,40,7.2,PT,1690650714
265,klaksvik,62.2266,-6.589,287.66,95,100,8.12,FO,1690650715
