City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
30,samarai,-10.6167,150.6667,25.04000000000002,86,100,6.89,PG,1690727015
31,vaini,-21.2,-175.2,17.090000000000032,88,20,2.57,TO,1690727015
32,hermanus,-34.4187,19.2345,13.220000000000027,79,100,11.61,ZA,1690727016
33,dwarka,22.2394,68.9678,27.99000000000001,86,98,9.6,IN,1690727016
34,new norfolk,-42.7826,147.0587,9.950000000000045,69,9,5.1,AU,1690727017
35,hithadhoo,-0.6,73.0833,27.860000000000014,74,100,2.04,MV,1690727018
36,esperantina,-3.9017,-42.2336,35.110000000000014,31,0,2.41,BR,1690727018
37,bluff,-46.6,168.3333,10.450000000000045,81,74,7.05,NZ,1690727019
38,ushuaia,-54.8,-68.3,0.8100000000000023,64,40,6.69,AR,1690727019
39,ponta do sol,32.6667,-17.1,29.28000000000003,65,1,0.82,PT,1690727020
40,hilo,19.7297,-155.09,22.57000000000005,68,100,3.6,US,1690726817
41,kutahya,39.4242,29.9833,27.720000000000027,25,0,5.72,TR,1690727021
42,mercedes,-34.6515,-59.4307,15.020000000000039,58,89,4.25,AR,1690727022
43,narsaq,60.9167,-46.05,15.120000000000005,56,78,2.26,GL,1690727022
44,krasnoselkup,65.7,82.4667,23.430000000000007,62,89,4.54,RU,1690727023
45,barrow,71.2906,-156.7887,13.010000000000048,94,100,3.6,US,1690727023
46,celestun,20.8667,-90.4,27.860000000000014,77,86,2.67,MX,1690727024
47,kamogawa,35.1,140.1,26.620000000000005,85,36,5.52,JP,1690727024
48,macamic,48.7502,-78.9996,12.910000000000025,93,100,3.72,CA,1690727025
49,chuy,-33.6971,-53.4616,13.170000000000016,65,92,3.98,UY,1690727025
50,dikson,73.5069,80.5464,1.7000000000000455,97,100,7.21,RU,1690727026
51,saskylakh,71.9167,114.0833,17.58000000000004,48,9,5.98,RU,1690727026
52,sola,-13.8833,167.55,24.200000000000045,70,17,8.88,VU,1690727027
53,namatanai,-3.6667,152.4333,25.49000000000001,85,100,1.83,PG,1690727027
54,labuhan,-6.8844,112.2051,24.480000000000018,74,82,4.44,ID,1690727028
55,lebu,-37.6167,-73.65,12.710000000000036,88,100,1.67,CL,1690727029
56,ilulissat,69.2167,-51.1,7.010000000000048,87,75,2.06,GL,1690727029
57,atuona,-9.8,-139.0333,25.910000000000025,73,97,10.61,PF,1690727030
58,cabedelo,-6.9811,-34.8339,28.370000000000005,75,26,6.53,BR,1690727031
59,santa fe,-31.6333,-60.7,18.860000000000014,60,7,4.92,AR,1690726809
60,tuktoyaktuk,69.4541,-133.0374,17.0,88,40,3.6,CA,1690727032
61,santa cruz de la palma,28.6835,-17.7642,27.08000000000004,61,0,6.69,ES,1690727032
62,poronaysk,49.2167,143.1167,15.230000000000018,99,100,1.26,RU,1690727032
63,banaue,16.9136,121.0618,19.920000000000016,98,100,0.86,PH,1690727033
64,mount isa,-20.7333,139.5,13.870000000000005,67,54,0.0,AU,1690727033
65,busselton,-33.65,115.3333,14.710000000000036,74,100,3.05,AU,1690727034
66,sebeta,8.9167,38.6167,17.680000000000007,80,70,0.81,ET,1690727034
67,leningradskiy,69.3833,178.4167,5.1299999999999955,94,100,2.04,RU,1690727035
68,fortuna,40.5982,-124.1573,15.189999999999998,93,100,0.0,US,1690727036
69,jamestown,42.097,-79.2353,21.420000000000016,72,0,3.09,US,1690727036
70,luderitz,-26.6481,15.1594,16.180000000000007,42,0,11.27,NA,1690727037
71,faya,18.3851,42.4509,24.29000000000002,38,68,4.24,SA,1690727037
72,prieska,-29.6641,22.7474,11.620000000000005,29,0,7.56,ZA,1690727038
73,mar del plata,-38.0023,-57.5575,14.490000000000009,79,0,6.17,AR,1690727038
74,saint george,37.1041,-113.5841,28.57000000000005,53,0,1.54,US,1690726862
75,pevek,69.7008,170.3133,2.1899999999999977,98,100,2.93,RU,1690727039
76,baykit,61.67,96.37,21.29000000000002,81,92,2.57,RU,1690727040
77,taltal,-25.4,-70.4833,18.120000000000005,67,43,1.55,CL,1690727040
78,nioro,13.35,-15.75,25.78000000000003,80,100,3.21,GM,1690727040
79,lucapa,-8.4192,20.7447,35.57000000000005,12,60,1.73,AO,1690727041
80,nokaneng,-19.6667,22.2667,21.28000000000003,14,0,4.61,BW,1690727041
81,kodiak,57.79,-152.4072,13.730000000000018,72,100,4.12,US,1690727042
82,mogadishu,2.0371,45.3438,25.720000000000027,79,19,9.1,SO,1690727042
83,torbay,47.6666,-52.7314,17.53000000000003,100,100,4.12,CA,1690727043
84,qaanaaq,77.484,-69.3632,7.970000000000027,79,24,1.31,GL,1690727043
85,abonnema,4.7084,6.7931,32.160000000000025,76,100,3.62,NG,1690727044
86,teotitlan,18.1319,-97.0767,20.310000000000002,96,100,1.32,MX,1690727044
87,saint-philippe,-21.3585,55.7679,21.77000000000004,75,43,4.27,RE,1690727044
88,airai,-8.9266,125.4092,13.379999999999995,78,53,1.68,TL,1690727045
89,chardara,41.2547,67.9692,35.25,17,0,6.98,KZ,1690727045
90,non sung,15.1801,102.2569,27.400000000000034,79,100,5.89,TH,1690727046
91,nador,35.174,-2.9287,37.04000000000002,45,0,2.57,MA,1690727047
92,chapais,49.7834,-74.8492,13.879999999999995,88,100,4.45,CA,1690727047
93,conceicao do araguaia,-8.2578,-49.2647,34.84000000000003,26,36,2.41,BR,1690727047
94,qaqortoq,60.7167,-46.0333,7.970000000000027,74,78,2.36,GL,1690727048
